SeqId,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,RBTreeSortNComp,RBTreeSortTns,
seq_1100_4,307282,1552772,9738,297023,9568,2461651,
seq_1100_5,295831,1496140,9741,321243,9593,2349546,
seq_1100_6,310208,1713585,9728,258135,9611,2186764,
seq_1100_7,301566,1545792,9715,269969,9448,2129768,
seq_1100_8,310366,1579530,9729,250203,9729,2175546,
seq_1100_9,304703,1539219,9748,259248,9492,2120374,
seq_1100_10,300333,1505823,9736,281042,9780,2069511,
seq_1100_11,302814,1584225,9771,291019,10299,2126503,
seq_1100_12,298818,1500347,9703,279472,10151,2181529,
seq_1100_13,301056,1585810,9753,290235,9395,2182975,
seq_1100_14,307630,1578602,9739,280548,10139,2053847,
seq_1100_15,304591,1583984,9746,293516,9665,2097967,
seq_1100_16,301621,1647547,9739,280149,10308,2025014,
seq_1100_17,302653,2118381,9717,257555,9219,2097357,
seq_1100_18,304726,1534762,9754,322724,9472,2165446,
seq_1100_19,291829,1523528,9699,289112,9597,2171096,
seq_1100_20,306084,1577526,9735,281045,9411,2215793,
seq_1100_21,298528,1717615,9728,303795,10397,2629324,
seq_1100_22,297593,1616419,9760,419132,9477,2412595,
seq_1100_23,303955,1740842,9773,253816,10438,2153588,
seq_1100_24,300282,1541046,9729,262737,9630,2182756,
seq_1100_25,301919,1596446,9747,257436,9298,2135238,
seq_1100_26,311474,1704184,9739,277139,9332,2445804,
seq_1100_27,302997,1544247,9731,256766,9701,2178531,
seq_1100_28,290336,1636904,9714,271372,9510,2648637,
seq_1100_29,298611,1503433,9746,260865,9947,2198298,
seq_1100_30,298385,2972911,9745,442080,10672,4210835,
seq_1100_31,300135,3132340,9753,408055,9787,3932794,
seq_1100_32,298541,2754982,9742,308639,10041,2121361,
seq_1100_33,307348,1865983,9757,255067,9504,2066822,
seq_1100_34,298269,1678289,9737,398071,9341,2082233,
seq_1100_35,312687,1579171,9727,249947,9439,2018250,
seq_1100_36,289417,1460277,9772,257277,9747,2105795,
seq_1100_37,304098,1509439,9770,248267,9606,2099339,
seq_1100_38,305081,1481684,9764,287431,9559,2155369,
seq_1100_39,309452,1502755,9710,283981,9380,2209825,
seq_1100_40,312381,1523755,9748,280324,9922,2077003,
seq_1100_41,303736,1539009,9725,291031,10291,2114751,
seq_1100_42,307292,1567303,9752,286154,9229,2076678,
seq_1100_43,308279,1581983,9702,289676,9855,2111385,
seq_1100_44,292001,1457507,9736,310519,11239,2021248,
seq_1100_45,308754,1499378,9755,292661,10112,2134681,
seq_1100_46,300937,1462182,9713,281712,9702,2122959,
seq_1100_47,307814,1504765,9737,290822,9365,2072430,
seq_1100_48,300628,1477089,9743,280341,9568,2121342,
seq_1100_49,300461,1529923,9725,295076,9708,2161686,
seq_1100_50,300025,1583258,9760,303873,9821,2509675,
seq_1100_51,299095,1527516,9751,335631,10009,2443394,
seq_1100_52,299110,1537902,9740,249071,9596,2104279,
seq_1100_53,285593,1450970,9740,259094,9838,2058250,
seq_1100_54,310976,1595147,9773,252659,10479,2132703,
seq_1100_55,302009,1588204,9751,250318,10114,2219029,
seq_1100_56,297342,1477026,9743,264641,12466,2102518,
seq_1100_57,301033,1531694,9736,313935,9687,2443768,
seq_1100_58,302572,1509088,9767,290468,9379,2096691,
seq_1100_59,302531,1625413,9710,306797,9496,2118142,
seq_1100_60,305763,1555045,9733,339700,10173,2261402,
seq_1100_61,298576,1476820,9737,254928,9307,2126377,
seq_1100_62,302291,1504228,9713,265360,9491,2197902,
seq_1100_63,294712,1598818,9726,257101,9826,2168857,
seq_1100_64,295085,1466845,9727,272712,9240,2190096,
seq_1100_65,306921,1515946,9727,251646,10270,2141551,
seq_1100_66,305591,1566343,9727,265565,9660,2101047,
seq_1100_67,293353,1512733,9732,246614,9467,2109778,
seq_1100_68,295964,1483233,9738,330570,9372,2187402,
seq_1100_69,304867,1599431,9737,278771,9846,2103707,
seq_1100_70,301728,1465537,9713,313642,9830,2154334,
seq_1100_71,296669,1441242,9739,280925,9760,2158099,
seq_1100_72,305722,1494644,9788,280979,9492,2162485,
seq_1100_73,293822,1466077,9718,283872,9339,2180928,
seq_1100_74,297016,1443461,9748,281434,9568,2142906,
seq_1100_75,297550,1565737,9732,287615,9292,2125832,
seq_1100_76,301684,1550894,9754,281759,9466,2067255,
seq_1100_77,299382,1507427,9739,290736,9963,2048212,
seq_1100_78,302067,1518396,9711,280908,9596,2119821,
seq_1100_79,301262,1464295,9739,321047,9730,2093699,
seq_1100_80,308570,1497893,9740,280530,9874,2099696,
seq_1100_81,304525,1526538,9745,291673,11047,2617102,
seq_1100_82,316561,1554454,9746,282194,9687,2287088,
seq_1100_83,305330,1513466,9707,333017,9362,2226703,
seq_1100_84,303681,1505086,9715,250340,10073,2098361,
seq_1100_85,298896,1965265,9740,358144,9736,2199422,
seq_1100_86,306805,1574191,9728,279155,9697,2275385,
seq_1100_87,302372,1518702,9762,300582,9827,2213376,
seq_1100_88,303212,1566285,9749,280542,9711,2203646,
seq_1100_89,300007,1506908,9757,290319,9426,2129750,
seq_1100_90,304894,1640509,9738,478987,9392,2191015,
seq_1100_91,308335,1520348,9719,256873,9785,2203282,
seq_1100_92,306133,1530032,9729,262818,10156,2107895,
seq_1100_93,309084,1541601,9709,257011,10023,2132667,
seq_1100_94,296473,1510036,9711,264643,9335,2148535,
seq_1100_95,296622,1462255,9740,251013,11834,2360643,
seq_1100_96,296397,1512062,9758,272124,9427,2424808,
seq_1100_97,295376,1525077,9733,255501,9341,2177617,
seq_1100_98,303561,1600923,9746,262963,10432,2076687,
seq_1100_99,295442,1649894,9728,414155,9147,2151191,
seq_1150_0,328546,1628633,10250,277183,9960,2265653,
seq_1150_1,324238,1620848,10257,289754,10051,2217536,
seq_1150_2,330724,1655262,10256,304666,10171,2343717,
seq_1150_3,340913,1701976,10265,292158,10777,2311274,
seq_1150_4,331314,1681857,10244,311478,10829,2280628,
seq_1150_5,314152,1592367,10274,307231,9761,2347124,
seq_1150_6,334875,1685371,10272,292593,10341,2257146,
seq_1150_7,326982,1743273,10291,303443,9854,2315434,
seq_1150_8,320002,1595457,10294,295047,10231,2268038,
seq_1150_9,333587,1681882,10260,303441,10397,2277091,
seq_1150_10,324516,1651792,10248,295764,10861,2313596,
seq_1150_11,331769,1689942,10232,352349,10962,2307585,
seq_1150_12,335308,1756304,10252,292325,9911,2591138,
seq_1150_13,334785,1654236,10240,273722,9878,2588056,
seq_1150_14,339333,1762472,10240,262092,10289,2312516,
seq_1150_15,324197,1649264,10267,293524,9750,2292374,
seq_1150_16,324487,2160373,10257,338520,9910,2263998,
seq_1150_17,328866,1634934,10242,262524,9857,2286254,
seq_1150_18,338613,1696279,10256,283294,9791,2312569,
seq_1150_19,340215,1820948,10259,315650,10499,2251849,
seq_1150_20,329589,1686700,10237,275469,10239,2224842,
seq_1150_21,326689,1922399,10264,302900,9936,2305723,
seq_1150_22,348912,1750179,10281,334144,11013,2465241,
seq_1150_23,340531,1700145,10237,299518,9756,2667122,
seq_1150_24,328066,1644647,10277,309408,9842,2343859,
seq_1150_25,329497,1646425,10276,278548,10210,2376084,
seq_1150_26,336682,1745039,10256,292272,10244,2324734,
seq_1150_27,337066,1773245,10256,331834,10157,2259247,
seq_1150_28,332666,1678754,10261,271816,9900,2239178,
seq_1150_29,337948,1669193,10260,277425,9704,2221280,
seq_1150_30,322287,1591001,10274,261151,10036,2297804,
seq_1150_31,333401,1662264,10270,305726,10867,2204935,
seq_1150_32,338813,1726361,10268,292811,10366,2176721,
seq_1150_33,328331,1652820,10283,304178,10073,2246238,
seq_1150_34,344649,1764392,10261,293871,9870,2278673,
seq_1150_35,325650,1624506,10252,292483,10700,2245913,
seq_1150_36,328802,1649065,10259,300060,10047,2266278,
seq_1150_37,338811,1689009,10265,293116,10022,2207583,
seq_1150_38,322469,1610721,10239,301734,10014,2286035,
seq_1150_39,325567,1675577,10287,296273,10070,2230812,
seq_1150_40,323376,1612523,10259,302715,9949,2262126,
seq_1150_41,324674,1626044,10246,291714,9994,2260915,
seq_1150_42,322713,1613072,10272,331879,9674,2577292,
seq_1150_43,326103,1623741,10273,261459,10137,2272834,
seq_1150_44,330706,1643893,10258,274114,9926,2282281,
seq_1150_45,332754,1672134,10270,290438,10100,2297185,
seq_1150_46,347944,2014921,10246,271875,9893,2257498,
seq_1150_47,323004,1695530,10247,278532,10559,2277837,
seq_1150_48,338987,1696216,10259,275028,10580,2247956,
seq_1150_49,331300,1640613,10244,280787,9729,2487697,
seq_1150_50,331384,1637138,10271,269138,10096,2286312,
seq_1150_51,335485,1852359,10250,275122,10176,2204032,
seq_1150_52,334512,1700524,10223,261663,10153,2278966,
seq_1150_53,337836,1681337,10239,286713,10178,2229847,
seq_1150_54,336618,1658327,10242,292621,9943,2318226,
seq_1150_55,342595,1690212,10274,287014,9800,2353536,
seq_1150_56,319823,1712648,10227,271999,9801,2310229,
seq_1150_57,329074,1661870,10241,313418,10008,2272032,
seq_1150_58,332127,1643845,10282,277665,10162,2344148,
seq_1150_59,323618,1607273,10234,261507,10237,2299049,
seq_1150_60,345540,1674819,10184,306705,10103,2311786,
seq_1150_61,326446,1584037,10284,294029,9816,2224107,
seq_1150_62,342744,1661717,10222,306886,10468,2197161,
seq_1150_63,329617,1607256,10283,292316,9957,2258007,
seq_1150_64,337730,1638177,10290,302527,9766,2208621,
seq_1150_65,323108,1578387,10215,292706,10005,2254311,
seq_1150_66,332215,1618262,10274,296001,10937,2223102,
seq_1150_67,329063,1597528,10253,298927,9962,2226120,
seq_1150_68,336381,1631385,10228,296678,10024,2285891,
seq_1150_69,337509,1637146,10247,305533,10464,2326368,
seq_1150_70,328535,1643970,10242,294677,10404,2255405,
seq_1150_71,325309,1618772,10273,311995,9826,2317402,
seq_1150_72,324979,1617119,10308,294667,10557,2385766,
seq_1150_73,333203,1880579,10233,318705,10005,2747607,
seq_1150_74,325500,1609077,10279,262223,9821,2287959,
seq_1150_75,326181,1618543,10268,275476,10154,2267677,
seq_1150_76,335648,1674151,10277,263096,10728,2424980,
seq_1150_77,328947,1641522,10248,267392,10242,2272240,
seq_1150_78,322584,1708647,10290,279757,10740,2400886,
seq_1150_79,325206,1670717,10266,270384,9990,2281575,
seq_1150_80,327886,1658401,10258,284471,10242,2226748,
seq_1150_81,329791,1772352,10266,268827,10119,2438360,
seq_1150_82,331881,1650402,10255,288289,10155,2359190,
seq_1150_83,323826,1784895,10264,272205,9883,2549504,
seq_1150_84,339510,1690256,10256,277563,10386,2287073,
seq_1150_85,336272,1737708,10250,262212,9837,2249608,
seq_1150_86,334099,1645862,10232,271501,9756,2523977,
seq_1150_87,328669,1622682,10269,279619,10305,2332955,
seq_1150_88,329533,1625312,10247,264141,9955,2244634,
seq_1150_89,324118,1597368,10267,273484,9846,2274379,
seq_1150_90,323178,1593726,10241,260917,11397,2291369,
seq_1150_91,317238,1551189,10268,306913,10054,2280901,
seq_1150_92,338694,1683009,10235,293455,10208,2273660,
seq_1150_93,321168,1599931,10290,305520,9789,2263459,
seq_1150_94,326545,1626863,10251,294749,9829,2318033,
seq_1150_95,331295,1609307,10248,304233,9924,2231929,
seq_1150_96,327227,1588773,10266,293635,10198,2371892,
seq_1150_97,322406,1576607,10290,299982,9880,2276993,
seq_1150_98,320210,1595800,10274,296895,9933,2310574,
seq_1150_99,327578,1589873,10256,293603,9986,2294438,
seq_1200_0,358495,1744836,10761,317060,10687,2423359,
seq_1200_1,355325,1722896,10790,353750,10308,2461488,
seq_1200_2,375974,1906710,10835,318410,10543,2726223,
seq_1200_3,367401,1835958,10758,275827,10741,2435823,
seq_1200_4,360426,1820656,10747,290990,10337,2413203,
seq_1200_5,366648,1822421,10771,280195,10779,2365425,
seq_1200_6,353910,2020347,10791,328667,10311,2452011,
seq_1200_7,369857,1858678,10756,302039,10777,2546785,
seq_1200_8,362027,1888514,10795,410558,10866,2515750,
seq_1200_9,366765,1974025,10755,292901,11032,2460773,
seq_1200_10,355838,1774840,10782,274917,10258,2758330,
seq_1200_11,351495,1750675,10809,305104,10434,2411549,
seq_1200_12,353600,1887154,10786,285659,11866,2372403,
seq_1200_13,360659,1863012,10775,280658,10361,2371724,
seq_1200_14,359563,1838539,10797,290485,10672,2442974,
seq_1200_15,370118,1978431,10737,324766,10897,2559266,
seq_1200_16,361073,2032521,10745,347489,10493,2443387,
seq_1200_17,363908,1824831,10765,274064,10502,2449317,
seq_1200_18,360796,1826530,10788,284044,10424,2468007,
seq_1200_19,364976,1831489,10770,289402,10639,2407783,
seq_1200_20,367514,1880621,10828,276859,10783,2449812,
seq_1200_21,377716,1884361,10767,334894,10832,2377502,
seq_1200_22,359573,1848335,10813,285247,12638,2444409,
seq_1200_23,363185,1804629,10784,303260,10479,2408263,
seq_1200_24,356722,1804977,10782,273544,10911,2420482,
seq_1200_25,356380,1790003,10770,283121,10681,2417454,
seq_1200_26,365481,1829615,10778,286056,10208,2406306,
seq_1200_27,352157,1761184,10795,317545,10513,2407597,
seq_1200_28,361266,1819523,10795,300234,10561,2541922,
seq_1200_29,345401,1760654,10766,278847,10355,2405685,
seq_1200_30,364856,1826893,10773,292440,10602,2402531,
seq_1200_31,362821,3702472,10741,466991,12160,4735684,
seq_1200_32,372221,1967802,10793,296969,38985,2466507,
seq_1200_33,362494,1915331,10791,320408,10338,2678526,
seq_1200_34,360978,1854592,10781,287891,10475,2648775,
seq_1200_35,355698,1803830,10777,299929,10868,2440984,
seq_1200_36,373785,1888058,10776,294916,10403,2885872,
seq_1200_37,351611,1758347,10807,290527,10457,2419774,
seq_1200_38,360682,1886130,10762,278512,10468,2473069,
seq_1200_39,366154,1808600,10765,279240,12522,2801282,
seq_1200_40,359836,1776295,10773,305200,10643,2391191,
seq_1200_41,373968,2154748,10757,283186,10602,2428306,
seq_1200_42,377041,1861107,10777,289503,10529,2785325,
seq_1200_43,352817,1759754,10783,307155,10244,2645459,
seq_1200_44,365564,1835625,10769,287709,11371,2429850,
seq_1200_45,357462,1766131,10766,305744,10094,2506996,
seq_1200_46,359702,1784596,10750,316326,10221,2306021,
seq_1200_47,353248,1813186,10803,360302,10963,2444617,
seq_1200_48,351275,1785113,10761,305875,10662,2462793,
seq_1200_49,359613,1789089,10825,317355,10686,2507611,
seq_1200_50,358187,1784468,10767,304535,11164,2451745,
seq_1200_51,354980,1721041,10796,313904,11568,2462846,
seq_1200_52,366282,1775228,10785,305427,10563,2483707,
seq_1200_53,357849,1734015,10764,307388,13717,2428211,
seq_1200_54,354289,1718311,10753,340086,10396,2331034,
seq_1200_55,348480,1829833,10767,313182,11789,2384726,
seq_1200_56,358829,1808382,10816,294500,10343,2424791,
seq_1200_57,367956,1828343,10766,304322,10553,2415377,
seq_1200_58,361551,2631936,10774,302858,10279,2492449,
seq_1200_59,356917,1863947,10806,285766,11169,2464073,
seq_1200_60,359262,1806406,10805,307178,11374,2358255,
seq_1200_61,366325,2106149,10839,466374,10589,2598295,
seq_1200_62,364761,1807712,10833,367797,10867,2686432,
seq_1200_63,360902,1783090,10820,282624,25512,2485989,
seq_1200_64,365420,2050368,10765,390324,10930,2711224,
seq_1200_65,362845,1842671,10781,288019,10276,2329896,
seq_1200_66,356753,1791818,10765,290302,11195,2351116,
seq_1200_67,358774,1808529,10781,276653,10343,2770600,
seq_1200_68,364645,1808988,10763,309338,10919,2459939,
seq_1200_69,342629,1742546,10800,324901,10861,2367255,
seq_1200_70,356927,1854004,10770,285976,10404,2777549,
seq_1200_71,369080,1846078,10786,309389,10572,2651738,
seq_1200_72,353076,1743201,10803,286974,10812,2403873,
seq_1200_73,349917,1726119,10772,312661,10344,2435633,
seq_1200_74,372451,1880208,10781,321586,35131,2384642,
seq_1200_75,362852,1867201,10788,291577,10364,2337921,
seq_1200_76,362643,1855733,10793,307944,13238,2404655,
seq_1200_77,355355,1908467,10753,332624,10561,2505689,
seq_1200_78,367231,1860171,10783,273674,10545,2399643,
seq_1200_79,357213,1800423,10773,316170,10785,2518694,
seq_1200_80,358066,1803815,10782,335438,10821,2500185,
seq_1200_81,357327,1778975,10822,316935,10801,2478764,
seq_1200_82,357644,1796224,10775,322410,10198,2424863,
seq_1200_83,358465,1820602,10762,276021,10525,2466421,
seq_1200_84,355597,1819456,10806,294465,10629,2374185,
seq_1200_85,361445,1789655,10795,275750,10868,2780753,
seq_1200_86,365792,2506745,10790,293934,10865,2623662,
seq_1200_87,356474,1798697,10806,292156,10703,2420007,
seq_1200_88,357754,1773340,10778,281381,11771,3219936,
seq_1200_89,364669,1875060,10789,299768,10843,2523288,
seq_1200_90,358283,2071245,10797,283948,29182,2388006,
seq_1200_91,365910,1924974,10767,291331,10205,2970647,
seq_1200_92,361290,1810591,10755,294662,10784,2518427,
seq_1200_93,357969,2231273,10774,302860,10754,2864678,
seq_1200_94,358614,1939561,10767,314076,11747,3117422,
seq_1200_95,365362,1934201,10787,297988,11166,2752960,
seq_1200_96,360867,1939418,10844,323445,10170,2636987,
seq_1200_97,361567,1889282,10801,302268,10596,2845666,
seq_1200_98,357686,1877615,10779,320845,11779,2648757,
seq_1200_99,363031,1952875,10781,273059,10573,2393291,
seq_1250_0,385579,1954751,11292,288240,11340,2647244,
seq_1250_1,402107,1870297,11304,292819,10766,2684946,
seq_1250_2,393128,1939870,11324,287670,10704,2575658,
seq_1250_3,376370,1858141,11327,299206,10811,2588256,
seq_1250_4,372868,1848152,11254,283448,11092,2586684,
seq_1250_5,390282,1922500,11332,284315,10630,2599162,
seq_1250_6,398430,1995331,11332,287512,11325,2548512,
seq_1250_7,384512,1932182,11293,275559,10548,2504631,
seq_1250_8,404587,2045740,11341,290141,11174,2609332,
seq_1250_9,403001,1972418,11338,276703,11181,2642163,
seq_1250_10,385945,2019465,11350,329140,11295,2533384,
seq_1250_11,391347,2041404,11298,292724,10954,2522528,
seq_1250_12,389527,1934069,11281,279487,16153,3659913,
seq_1250_13,383455,1999550,11325,303358,10674,2559919,
seq_1250_14,390189,1972785,11278,286341,11158,2776900,
seq_1250_15,384926,1896072,11302,286330,10765,3014286,
seq_1250_16,386469,1912579,11338,310496,11306,2595336,
seq_1250_17,394044,2229312,11311,296194,11050,2533914,
seq_1250_18,394022,1941121,11277,301815,11405,3109948,
seq_1250_19,394410,1951651,11311,288822,11393,2493603,
seq_1250_20,399728,2020220,11318,296725,10823,2559802,
seq_1250_21,384723,1898460,11309,399575,11015,2834551,
seq_1250_22,400848,1979689,11300,295250,10923,2509414,
seq_1250_23,392014,2015011,11324,304097,10654,2591201,
seq_1250_24,397995,2319310,11313,285861,10977,2642946,
seq_1250_25,387727,2101611,11321,292570,11281,2685260,
seq_1250_26,381477,1881646,11282,301611,11915,2604347,
seq_1250_27,397293,1956359,11353,329100,11937,2643232,
seq_1250_28,398749,1965852,11315,290660,10879,2854676,
seq_1250_29,389584,1992946,11336,279310,11390,2523995,
seq_1250_30,387977,1910283,11273,319250,11149,2733334,
seq_1250_31,375524,1853700,11276,294808,11132,2634253,
seq_1250_32,391547,1937083,11280,286575,13757,2542341,
seq_1250_33,376734,1890329,11318,293203,14982,2608811,
seq_1250_34,400566,1959288,11291,276954,11508,2529615,
seq_1250_35,384015,1880261,11319,278814,11524,2527015,
seq_1250_36,384708,1956205,11337,290018,11273,2474272,
seq_1250_37,390538,1913335,11284,278372,10937,2443276,
seq_1250_38,394368,1931913,11271,292804,11150,2596192,
seq_1250_39,389418,1866437,11332,429188,10775,3360769,
seq_1250_40,386792,1909652,11274,330083,10951,2722209,
seq_1250_41,395918,1994060,11301,304700,11635,2690113,
seq_1250_42,391972,1929624,11330,286430,10816,3011423,
seq_1250_43,400933,1980528,11294,307089,10712,2610380,
seq_1250_44,401689,2010938,11318,288435,11115,2648134,
seq_1250_45,393317,1981414,11299,440800,11848,2817763,
seq_1250_46,392909,1942137,11312,309606,11432,2574230,
seq_1250_47,382912,1942136,11288,293110,10917,2551231,
seq_1250_48,387522,2414826,11311,304481,11132,2647569,
seq_1250_49,386996,2003395,11296,287373,11367,2947300,
seq_1250_50,388581,1917739,11311,291219,11005,2629718,
seq_1250_51,387497,2295855,11288,340892,11071,2512968,
seq_1250_52,393625,2011191,11316,291817,11906,2646855,
seq_1250_53,377820,1861795,11292,301843,13272,2637646,
seq_1250_54,387452,1911360,11308,285914,11200,2539287,
seq_1250_55,393079,1969025,11292,279001,11295,2584316,
seq_1250_56,401351,2048055,11320,285520,11308,2537948,
seq_1250_57,399166,1951553,11305,277167,11122,2536183,
seq_1250_58,397459,1943517,11336,337099,11511,2438581,
seq_1250_59,406582,2034007,11340,277041,10936,2537079,
seq_1250_60,403196,2015719,11319,319588,11080,2527201,
seq_1250_61,391770,1915939,11341,286744,10923,2547578,
seq_1250_62,390902,1951673,11334,278589,10857,2523120,
seq_1250_63,385109,1930130,11295,291487,10843,2488741,
seq_1250_64,380261,1913733,11292,276869,10908,2638225,
seq_1250_65,384440,1927673,11321,278442,11131,2553031,
seq_1250_66,398487,1948562,11319,306716,11190,3461796,
seq_1250_67,391542,1979191,11303,295554,11731,2789059,
seq_1250_68,398217,2022917,11326,302123,10946,2593247,
seq_1250_69,392623,1982813,11305,310867,10807,2726285,
seq_1250_70,396860,1998283,11313,330483,11152,2663691,
seq_1250_71,389845,2054049,11299,304137,11327,2691561,
seq_1250_72,400572,1973235,11302,287445,11719,2706478,
seq_1250_73,378602,1878130,11297,301059,10764,2573746,
seq_1250_74,386307,1962271,11313,288373,24332,2628270,
seq_1250_75,386840,1944255,11342,295960,11339,2590886,
seq_1250_76,396803,1957831,11301,305113,11751,2523625,
seq_1250_77,381095,1959285,11297,293112,11238,2492445,
seq_1250_78,389231,1963683,11291,300470,11072,2804421,
seq_1250_79,377250,1859009,11305,286275,11751,2830485,
seq_1250_80,385604,1904035,11288,286052,10774,2589369,
seq_1250_81,405120,1997519,11350,295137,11441,2598880,
seq_1250_82,401120,1961592,11322,276720,10884,2533446,
seq_1250_83,397878,1946644,11313,293290,10899,2588366,
seq_1250_84,384402,1936078,11319,278622,11262,2525058,
seq_1250_85,394192,1979922,11301,278060,10997,2485636,
seq_1250_86,378265,1897338,11314,285974,11682,2515654,
seq_1250_87,384238,1880444,11341,278379,11513,2522046,
seq_1250_88,400415,1957091,11271,291768,10992,2489145,
seq_1250_89,396494,1985028,11328,276889,11701,2417610,
seq_1250_90,385725,1934650,11319,276913,10954,2546126,
seq_1250_91,382917,1877054,11304,287575,10807,2522800,
seq_1250_92,391890,1917169,11264,277961,10820,2500365,
seq_1250_93,389811,1906993,11304,291475,10950,2571545,
seq_1250_94,389407,2035769,11294,289126,10919,2714519,
seq_1250_95,376440,1858624,11291,292764,11194,2760406,
seq_1250_96,394143,1941124,11302,301487,12110,2593068,
seq_1250_97,389326,2001627,11296,295124,10979,2650904,
seq_1250_98,400964,2024163,11300,345540,11037,2855805,
seq_1250_99,393755,1950554,11322,340421,10984,2627786,
seq_1300_0,427788,2179818,11770,311902,11329,2758824,
seq_1300_1,411963,2109584,11861,317900,11396,2758977,
seq_1300_2,434785,2151535,11810,299865,11563,2781477,
seq_1300_3,411126,2068531,11822,310589,11835,2816164,
seq_1300_4,427556,2114976,11812,323964,12105,2824926,
seq_1300_5,424675,2147297,11855,299007,11708,3021374,
seq_1300_6,428947,2113168,11817,359618,11380,2708272,
seq_1300_7,415296,2090526,11870,297747,11679,2844079,
seq_1300_8,427292,2103689,11844,339602,12688,2735072,
seq_1300_9,431054,2123866,11805,308300,11323,2726236,
seq_1300_10,420862,2128738,11828,289897,11562,2688962,
seq_1300_11,416778,2035451,11859,304296,11248,2601450,
seq_1300_12,417137,2082950,11806,292271,11415,2728679,
seq_1300_13,421883,2106458,11826,289225,11362,2554891,
seq_1300_14,413555,2020702,11801,322344,11117,2718110,
seq_1300_15,425428,2151206,11822,289738,11139,2678914,
seq_1300_16,426179,2124354,11803,303678,12083,2738730,
seq_1300_17,423322,2067480,11833,298109,11816,2705330,
seq_1300_18,425684,2123807,11871,290440,11316,2585381,
seq_1300_19,430274,2155821,11835,303503,12014,3095749,
seq_1300_20,439216,2166367,11811,298974,11460,2795501,
seq_1300_21,416821,2137805,11840,306688,11373,2700541,
seq_1300_22,419215,2064440,11835,312696,11638,2855913,
seq_1300_23,424084,2098334,11826,300797,11474,2787020,
seq_1300_24,423217,2087559,11789,307886,11729,2730171,
seq_1300_25,421201,2110370,11863,315349,11407,2706468,
seq_1300_26,420278,2114294,11858,299215,11175,2844949,
seq_1300_27,429884,2244760,11779,352605,12333,2906097,
seq_1300_28,415973,2244397,11852,337583,11154,2947704,
seq_1300_29,419257,2331103,11823,394706,11372,2912194,
seq_1300_30,412141,2083552,11841,347051,11957,3049543,
seq_1300_31,425782,2299801,11815,343226,11749,3278537,
seq_1300_32,425750,2192397,11835,388696,23139,2941871,
seq_1300_33,420092,2493623,11819,313577,11251,2850812,
seq_1300_34,416664,2174759,11844,335969,11468,2949395,
seq_1300_35,426009,2163126,11815,344096,11172,2727587,
seq_1300_36,414416,2077633,11851,372781,11874,2711468,
seq_1300_37,420866,2141893,11795,339533,11886,2829981,
seq_1300_38,443314,2236731,11824,422512,12623,2837956,
seq_1300_39,416044,2121013,11875,328896,11927,3229860,
seq_1300_40,422248,2080613,11844,375818,11678,2646386,
seq_1300_41,415775,2130235,11843,327164,11559,2805023,
seq_1300_42,425105,2093888,11860,333178,11501,2777205,
seq_1300_43,418849,2143820,11864,337991,11612,2748325,
seq_1300_44,414297,2101272,11809,471053,11681,3648341,
seq_1300_45,428756,2533791,11841,310368,11585,3014001,
seq_1300_46,432675,2346834,11859,311672,11220,2813348,
seq_1300_47,417511,2601871,11865,347069,11454,2841309,
seq_1300_48,420020,2164378,11802,404309,11201,3225466,
seq_1300_49,425837,2318641,11814,384846,12086,2898161,
seq_1300_50,434111,2238228,11807,307942,11807,2925227,
seq_1300_51,417837,2427036,11842,320679,17512,2731949,
seq_1300_52,423098,2184546,11855,366781,11664,3012645,
seq_1300_53,426551,2185839,11817,421341,11678,3062600,
seq_1300_54,423984,2179698,11823,308261,11168,2764980,
seq_1300_55,407525,2355109,11852,302839,11355,3146814,
seq_1300_56,418647,2099044,11815,362522,12890,2864661,
seq_1300_57,423944,2338613,11843,347822,12039,2764362,
seq_1300_58,433416,2194020,11870,309333,24981,2687255,
seq_1300_59,423471,2079361,11853,331205,11200,2663143,
seq_1300_60,439971,2170232,11855,291976,12180,2648922,
seq_1300_61,427120,2124818,11846,312034,11521,2696905,
seq_1300_62,420669,2022899,11840,363634,11303,2646854,
seq_1300_63,426461,2121791,11854,333431,11787,2791014,
seq_1300_64,422097,2029955,11819,303220,12556,2678617,
seq_1300_65,416008,2049297,11861,287704,13687,2677341,
seq_1300_66,414470,2041937,11878,338674,11897,2675066,
seq_1300_67,431659,2074945,11833,299023,13016,2688650,
seq_1300_68,426325,2099042,11848,330416,11747,2657487,
seq_1300_69,415310,2073592,11836,300772,11212,2869316,
seq_1300_70,405606,1990035,11838,291537,11783,3084708,
seq_1300_71,412784,2415081,11833,311700,12055,2853138,
seq_1300_72,424334,2111958,11814,376515,11258,3543515,
seq_1300_73,426404,2198399,11856,304250,11442,2728350,
seq_1300_74,426368,2259842,11861,314184,13638,2916555,
seq_1300_75,430485,2415372,11853,312380,11479,2735292,
seq_1300_76,426490,2185519,11837,297690,11393,3151708,
seq_1300_77,422583,2119471,11810,322806,11960,2820474,
seq_1300_78,436884,2265760,11819,300016,11560,2861508,
seq_1300_79,430751,2277951,11836,314864,12099,2788116,
seq_1300_80,415788,2134357,11852,311884,11319,3141158,
seq_1300_81,424547,2146926,11849,375090,11175,2712429,
seq_1300_82,418962,2154672,11862,312191,11650,2846951,
seq_1300_83,433921,2172162,11827,295227,11827,2748652,
